time,tx_pkts,rx_pkts
1657936170.463378,58074034,41721960
1657936171.4647458,116155618,83446671
1657936172.4661362,174238274,125172365
1657936173.4675052,232319560,166897115
1657936174.4688754,290401041,208621951
1657936175.4702477,348482593,250346824
1657936176.4716344,406564978,292072349
1657936177.4730043,464646473,333797185
1657936178.474373,522727820,375521930
1657936179.4757717,580810771,417247879
1657936180.4771674,638893738,458973803
1657936181.478541,696975441,500698748
1657936182.4798627,755054073,542421560
1657936183.4812272,813135154,584146130
1657936184.4826825,871220222,625874448
1657936185.4841204,929306858,667602145
1657936186.485494,987388472,700363642
1657936187.4868784,1045470858,727874076
1657936188.4882765,1103553778,755384888
1657936189.489651,1161635425,782895069
1657936190.491027,1219717292,810405302
1657936191.4923968,1277798707,829683365
1657936192.4937856,1335881210,829683365
1657936193.4951675,1393963190,829683365
1657936194.4965394,1452044826,829683365
1657936195.497913,1510126534,829683365
1657936196.499307,1568209339,829683365
1657936197.5006807,1626290964,829683365
1657936198.5020528,1684372560,829683365
1657936199.5034292,1742454327,829683365
1657936200.5048213,1800537103,829683365
1657936201.5062056,1858619352,829683365
1657936202.5075755,1916700725,829683365
1657936203.5089455,1974781989,829683365
1657936204.5103362,2032864794,829683365
1657936205.5117068,2090946222,829683365
1657936206.5130816,2149027973,829683365
1657936207.5144565,2207109652,829683365
1657936208.5158715,2265193697,829683365
1657936209.5172412,2323275131,829683365
1657936210.518602,2381356061,829683365
1657936211.520026,2439440522,829683365
1657936212.5214186,2497523296,829683365
1657936213.52283,2555607017,829683365
1657936214.5242224,2613689928,829683365
1657936215.5255947,2671771325,829683365
1657936216.5269895,2729854281,829683365
1657936217.5283642,2787935936,829683365
1657936218.529736,2846017454,829683365
1657936219.5311086,2904099010,829683365
1657936220.5324988,2962181766,829683365
1657936221.5338688,3020263148,829683365
1657936222.5352407,3078344652,829683365
1657936223.5366113,3136426078,829683365
1657936224.5380023,3194508750,829683365
1657936225.5393994,3252591724,829683365
1657936226.540773,3310673400,829683365
1657936227.5421374,3368754452,829683365
1657936228.5435238,3426836819,829683365
1657936229.544872,3484917028,829683365
1657936230.546218,3542997169,829683365
1657936231.5475626,3601077030,829683365
1657936232.54893,3659158368,829683365
1657936233.5502825,3717238718,829683365
1657936234.551656,3775320221,829683365
1657936235.5530133,3833401032,829683365
1657936236.5543792,3891482210,829683365
1657936237.5557253,3949562330,829683365
1657936238.557072,4007642407,829683365
1657936239.5584188,4065722470,829683365
1657936240.5597413,4123801140,829683365
1657936241.5610986,4181881755,829683365
1657936242.5624433,4239961754,829683365
1657936243.5638201,4298043547,829683365
1657936244.5651894,4356124878,829683365
1657936245.5665376,4414205162,829683365
1657936246.567888,4472285473,829683365
1657936247.5692577,4530366705,829683365
1657936248.5706236,4588447927,829683365
1657936249.5720086,4646530282,829683365
1657936250.5733757,4704611533,829683365
1657936251.5747716,4762693615,829683365
1657936252.5761569,4820776842,829683365
1657936253.5775468,4878859315,829683365
1657936254.5789344,4936941806,829683365
1657936255.5802832,4995022052,829683365
1657936256.5816498,5053103350,829683365
1657936257.5829406,5111180363,829683365
1657936258.584291,5169260429,829683365
1657936259.5856452,5227340989,829683365
1657936260.587009,5285422034,829683365
1657936261.5883584,5343502268,829683365
1657936262.5897114,5401582687,829683365
1657936263.59106,5459662908,829683365
1657936264.5924265,5517744127,829683365
1657936265.593777,5575824349,829683365
1657936266.595123,5633904439,829683365
1657936267.59647,5691984482,829683365
1657936268.597836,5750065407,829683365
1657936269.5992217,5808147559,829683365
1657936270.6005735,5866228413,829683365
1657936271.6019223,5924308722,829683365
1657936272.6032841,5982389624,829683365
1657936273.6046445,6040470545,829683365
1657936274.605995,6098550775,829683365
1657936275.6073682,6156632457,829683365
1657936276.608736,6214713709,829683365
1657936277.610081,6272793710,829683365
1657936278.6114314,6330873879,829683365
1657936279.612784,6388954291,829683365
1657936280.614152,6447035550,829683365
1657936281.6155002,6505115804,829683365
1657936282.6168659,6563197317,829683365
1657936283.6182084,6621276880,829683365
1657936284.6195755,6679358053,829683365
1657936285.6209319,6737438746,829683365
1657936286.6222906,6795519473,829683365
1657936287.6236415,6853599825,829683365
1657936288.6250048,6911680949,829683365
1657936289.626367,6960000000,829683365
