time,tx_pkts,rx_pkts
1657839032.510931,58081300,58086395
1657839033.5124886,116173917,116178578
1657839034.5140011,174263049,174268341
1657839035.515513,232353309,232358009
1657839036.5170255,290442647,290447598
1657839037.5185266,348531899,348536670
1657839038.5200136,406619983,406624985
1657839039.5215087,464708707,464713625
1657839040.5229816,522796691,522801124
1657839041.5242863,580876082,580878891
1657839042.52552,638950461,638952451
1657839043.5267544,697023377,697026023
1657839044.5279875,755097420,755099543
1657839045.5291848,813169288,813171012
1657839046.5303743,871240290,871241989
1657839047.531812,929321476,929326878
1657839048.5333147,987411434,980083280
1657839049.5348263,1045500044,1024634362
1657839050.5363255,1103589720,1069184738
1657839051.5378342,1161678825,1113735676
1657839052.5393374,1219768795,1158286459
1657839053.5408373,1277857108,1202836906
1657839054.5423734,1335947864,1230808296
1657839055.5438812,1394037957,1230808296
1657839056.545335,1452124860,1230808296
1657839057.5468369,1510212049,1230808296
1657839058.5483048,1568300727,1230808296
1657839059.549815,1626389082,1230808296
1657839060.5505836,1684436436,1230808296
1657839061.5520885,1742524848,1230808296
1657839062.553637,1800617528,1230808296
1657839063.5550826,1858703872,1230808296
1657839064.5564616,1916786860,1230808296
1657839065.5579429,1974872955,1230808302
1657839066.5593777,2032958852,1280150144
1657839067.560898,2091047723,1338240099
1657839068.562362,2149136078,1396327127
1657839069.5638554,2207223632,1454415512
1657839070.565329,2265311614,1512503149
1657839071.5668638,2323399913,1570594053
1657839072.5683515,2381491084,1628682369
1657839073.5690393,2439532312,1686724032
1657839074.5695984,2497567772,1744758676
1657839075.5700972,2555598024,1802789493
1657839076.5715897,2613686785,1860878039
1657839077.5731,2671775702,1918967490
1657839078.5746148,2729866123,1977057424
1657839079.5751894,2787901045,2035092583
1657839080.5766149,2845986802,2084767980
1657839081.577136,2904017955,2129274817
1657839082.578669,2962107590,2173826682
1657839083.5801828,3020199704,2218378249
1657839084.581658,3078283926,2262927200
1657839085.5832763,3136381265,2303354255
1657839086.5846903,3194466994,2303354255
1657839087.5862267,3252553632,2303354255
1657839088.5877683,3310648985,2303354255
1657839089.589363,3368739447,2303354255
1657839090.5910301,3426838236,2303354255
1657839091.5925932,3484934041,2303354255
1657839092.5939732,3543019050,2303354255
1657839093.5954251,3601099329,2303354255
1657839094.5969877,3659195134,2303354255
1657839095.5984802,3717283411,2303354255
1657839096.6000452,3775373717,2303354255
1657839097.6016343,3833469380,2303354261
1657839098.603081,3891557682,2303354261
1657839099.6045103,3949641857,2303354261
1657839100.6059778,4007729014,2303354261
1657839101.607454,4065815272,2303354261
1657839102.6089337,4123903964,2303354261
1657839103.610338,4181987786,2303354261
1657839104.611808,4240073942,2303354261
1657839105.6133022,4298162850,2303354261
1657839106.6148129,4356250005,2303354261
1657839107.6162694,4414339454,2303354261
1657839108.6177702,4472427490,2303354261
1657839109.61927,4530516747,2303354261
1657839110.6207762,4588605694,2303354261
1657839111.6222763,4646694685,2329755257
1657839112.623794,4704784435,2374306564
1657839113.6252964,4762873912,2418857207
1657839114.6268518,4820965045,2463410266
1657839115.6283462,4879054572,2507960463
1657839116.6297717,4937140653,2552507791
1657839117.6310494,4995218452,2578149278
1657839118.632311,5053293718,2578149278
1657839119.633558,5111367730,2578149278
1657839120.63481,5169442446,2578149278
1657839121.6360261,5227515006,2578149278
1657839122.6372273,5285586946,2578149278
1657839123.6384392,5343658737,2578149278
1657839124.6396663,5401731954,2578149278
1657839125.6411228,5459814994,2578149278
1657839126.642623,5517904633,2578149278
1657839127.6441956,5575997425,2578149278
1657839128.6457305,5634088522,2594799266
1657839129.6472533,5692178945,2652889550
1657839130.6487577,5750268128,2710978853
1657839131.6502595,5808357489,2769067915
1657839132.6517653,5866446099,2827157126
1657839133.653276,5924535551,2885246773
1657839134.6548314,5982626078,2943338872
1657839135.6563263,6040717167,3001427670
1657839136.6570442,6098760199,3059471240
1657839137.6585596,6156850631,3117561156
1657839138.6601083,6214941779,3175652900
1657839139.660741,6272980797,3233691457
1657839140.6621802,6331066820,3291777024
1657839141.663688,6389155100,3349866237
1657839142.6651833,6447244162,3407955034
1657839143.6666832,6505333524,3456164370
1657839144.6682024,6563422965,3500715720
1657839145.669712,6621512715,3545266706
1657839146.6711946,6679601082,3589816450
1657839147.6726894,6737689331,3634366759
1657839148.6741297,6795775593,3669923133
1657839149.675617,6853863477,3669923133
1657839150.677103,6911951636,3669923133
1657839151.6785872,6960000000,3669923133
